mannerofdeath,armed,age,gender,race,state,mentalillness,threatlevel,flee,bodycamera
shot,gun,34,M,W,OK,FALSE,other,Not fleeing,TRUE
shot and Tasered,knife,23,M,W,MI,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,29,M,W,MT,FALSE,attack,Not fleeing,TRUE
shot,toy weapon,44,M,W,MT,FALSE,other,Not fleeing,FALSE
shot,knife,30,M,B,CA,TRUE,other,Foot,FALSE
shot,gun,71,F,W,LA,FALSE,attack,Not fleeing,FALSE
shot,gun,25,M,B,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,61,M,W,NY,TRUE,attack,Not fleeing,TRUE
shot,machete,39,M,W,NC,FALSE,other,Not fleeing,TRUE
shot,gun,50,M,W,LA,FALSE,attack,Not fleeing,FALSE
shot,gun,23,M,W,MN,TRUE,undetermined,Not fleeing,FALSE
shot,knife,39,M,B,AR,FALSE,attack,Not fleeing,FALSE
shot,gun,45,M,B,PA,FALSE,attack,Other,FALSE
shot,knife,34,M,W,TX,FALSE,other,Not fleeing,FALSE
shot,gun,31,M,W,CO,FALSE,other,Car,FALSE
shot,gun,55,M,H,NJ,FALSE,other,Car,FALSE
shot,gun,39,M,B,AZ,FALSE,attack,Other,FALSE
shot,vehicle,32,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,44,M,H,AZ,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,24,M,W,CA,TRUE,attack,Not fleeing,TRUE
shot,knife,36,M,N,MT,FALSE,other,Not fleeing,FALSE
shot,screwdriver,41,M,B,UT,TRUE,attack,Car,FALSE
shot,vehicle,39,M,W,OK,FALSE,attack,Car,FALSE
shot,knife,32,M,W,GA,FALSE,attack,Not fleeing,TRUE
shot,gun,45,M,W,MO,FALSE,attack,Foot,FALSE
shot,gun,31,M,B,FL,FALSE,attack,Not fleeing,FALSE
shot,knife,32,M,N,UT,TRUE,other,Not fleeing,FALSE
shot,gun,48,M,B,MI,FALSE,attack,Not fleeing,FALSE
shot,vehicle,49,M,W,CA,TRUE,other,Car,FALSE
shot,unarmed,48,M,B,FL,FALSE,other,Not fleeing,FALSE
shot,gun,18,M,W,IL,FALSE,attack,Not fleeing,FALSE
shot,gun,25,M,B,TN,FALSE,other,Foot,FALSE
shot,gun,27,M,W,MI,FALSE,attack,Not fleeing,FALSE
shot,gun,37,M,H,KY,FALSE,attack,Foot,FALSE
shot,gun,44,M,H,TX,FALSE,other,Foot,FALSE
shot,gun,41,M,W,CO,FALSE,attack,Foot,FALSE
shot,knife,42,M,B,KY,FALSE,attack,Not fleeing,FALSE
shot,gun,36,M,W,CO,FALSE,other,Car,FALSE
shot,gun,37,M,B,TX,FALSE,attack,Not fleeing,FALSE
shot,vehicle,56,F,W,CA,FALSE,attack,Car,TRUE
shot,knife,36,F,B,GA,TRUE,other,Not fleeing,FALSE
shot,gun,46,M,W,CO,FALSE,other,Not fleeing,FALSE
shot,gun,26,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,41,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,unarmed,38,M,W,LA,FALSE,attack,Foot,FALSE
shot,gun,47,M,W,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,26,M,W,IA,FALSE,attack,Not fleeing,FALSE
shot,knife,64,M,B,OH,FALSE,other,Not fleeing,FALSE
shot,samurai sword,49,M,W,TX,FALSE,other,Not fleeing,FALSE
shot,gun,48,M,W,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,67,M,B,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,24,M,B,GA,FALSE,attack,Car,FALSE
shot,machete,26,M,H,CA,TRUE,attack,Not fleeing,FALSE
shot,knife,28,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,21,M,W,IN,FALSE,attack,Car,FALSE
shot,gun,24,M,W,OH,FALSE,attack,Not fleeing,FALSE
shot,vehicle,21,F,W,MO,FALSE,attack,Car,FALSE
shot,gun,73,M,W,OH,TRUE,attack,Not fleeing,FALSE
shot,gun,39,M,W,OK,FALSE,attack,Car,FALSE
shot,Taser,32,M,B,GA,FALSE,attack,Car,FALSE
shot,gun,38,M,W,WY,FALSE,attack,Not fleeing,FALSE
shot,gun,26,M,W,OK,FALSE,other,Not fleeing,TRUE
shot,gun,55,F,W,GA,FALSE,attack,Car,FALSE
shot,gun,50,M,W,WI,TRUE,other,Not fleeing,TRUE
shot,gun,49,F,H,AZ,FALSE,other,Not fleeing,FALSE
shot,gun,48,M,W,AR,FALSE,attack,Not fleeing,FALSE
shot,gun,65,M,W,PA,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,37,M,W,VA,FALSE,other,Other,FALSE
shot,knife,45,M,H,CO,FALSE,other,Foot,FALSE
shot,gun,33,M,B,MS,FALSE,attack,Not fleeing,FALSE
shot,vehicle,46,M,W,TN,FALSE,attack,Not fleeing,FALSE
shot,gun,33,M,W,PA,FALSE,other,Not fleeing,FALSE
shot,knife,33,M,W,LA,FALSE,other,Not fleeing,FALSE
shot,gun,51,M,W,IN,FALSE,attack,Foot,FALSE
shot,gun,52,M,W,OK,FALSE,attack,Not fleeing,FALSE
shot,knife,24,M,N,ID,FALSE,attack,Not fleeing,FALSE
shot,gun,55,M,W,OH,FALSE,attack,Car,FALSE
shot,unknown weapon,28,M,B,VA,FALSE,other,Not fleeing,FALSE
shot,gun,36,M,W,LA,FALSE,attack,Not fleeing,FALSE
shot,gun,24,M,B,MD,FALSE,attack,Not fleeing,FALSE
shot,unarmed,20,M,W,MI,FALSE,attack,Not fleeing,FALSE
shot,gun,54,M,W,ME,FALSE,attack,Not fleeing,FALSE
shot,gun,53,M,W,IL,FALSE,other,Not fleeing,FALSE
shot,gun,36,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot and Tasered,unarmed,24,M,B,VA,FALSE,attack,Car,TRUE
shot,gun,34,M,W,FL,FALSE,other,Car,FALSE
shot,knife,59,M,W,OH,FALSE,other,Not fleeing,FALSE
shot,gun,34,M,W,OK,FALSE,attack,Not fleeing,FALSE
shot,hatchet,24,M,W,OR,FALSE,other,Car,FALSE
shot,gun,30,M,W,OH,FALSE,attack,Not fleeing,FALSE
shot,gun,36,M,H,CO,FALSE,attack,Not fleeing,FALSE
shot,gun,36,M,W,KY,FALSE,other,Foot,FALSE
shot,gun,58,M,W,CA,TRUE,attack,Foot,FALSE
shot,knife,49,M,H,TX,FALSE,other,Not fleeing,FALSE
shot,gun,31,F,W,IL,FALSE,attack,Foot,FALSE
shot,unarmed,20,F,H,TX,FALSE,attack,Not fleeing,FALSE
shot,unarmed,30,M,W,FL,FALSE,attack,Foot,TRUE
shot,unarmed,33,M,W,OH,TRUE,attack,Not fleeing,FALSE
shot,vehicle,29,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,knife,31,M,W,CO,TRUE,other,Not fleeing,FALSE
shot,gun,51,M,W,TX,FALSE,other,Not fleeing,FALSE
shot,knife,42,M,H,CA,TRUE,other,Not fleeing,TRUE
shot,gun,67,M,W,CO,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,N,AZ,FALSE,other,Not fleeing,FALSE
shot,metal pipe,51,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,19,M,W,UT,FALSE,other,Foot,FALSE
shot,pick-axe,29,M,H,CA,FALSE,attack,Foot,TRUE
shot,gun,23,M,B,FL,FALSE,undetermined,Not fleeing,FALSE
shot,knife,46,F,W,CA,TRUE,other,Not fleeing,FALSE
shot,knife,42,M,B,NC,FALSE,attack,Car,FALSE
shot,unarmed,21,M,H,FL,FALSE,attack,Not fleeing,FALSE
shot,knife,55,M,A,HI,TRUE,attack,Not fleeing,FALSE
shot,unarmed,32,M,H,OK,FALSE,other,Car,FALSE
shot,gun,34,M,H,CA,FALSE,attack,Car,FALSE
shot,gun,40,M,W,MO,FALSE,attack,Foot,FALSE
shot,gun,55,M,H,TX,TRUE,attack,Not fleeing,FALSE
shot,gun,20,M,W,NC,TRUE,other,Not fleeing,FALSE
shot,gun,56,M,W,GA,TRUE,attack,Not fleeing,FALSE
shot,gun,47,M,W,OH,TRUE,other,Not fleeing,FALSE
shot,gun,33,M,W,NM,FALSE,attack,Car,FALSE
shot,gun,28,M,B,IN,FALSE,attack,Not fleeing,FALSE
shot,gun,50,M,W,WA,FALSE,other,Not fleeing,FALSE
shot,unarmed,36,M,W,MS,FALSE,undetermined,Not fleeing,FALSE
shot,gun,47,M,W,NJ,TRUE,attack,Car,FALSE
shot,vehicle,36,F,B,NJ,FALSE,other,Car,FALSE
shot,gun,49,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,unknown weapon,34,M,W,CO,FALSE,other,Foot,FALSE
shot,unarmed,41,M,B,MD,TRUE,attack,Not fleeing,TRUE
shot,knife,29,M,H,CA,FALSE,other,Car,FALSE
shot,gun,34,M,B,IL,FALSE,attack,Car,FALSE
shot,unarmed,34,M,W,AZ,FALSE,other,Not fleeing,FALSE
shot,gun,22,M,B,DC,FALSE,attack,Not fleeing,FALSE
shot,knife,32,M,W,NJ,FALSE,other,Not fleeing,FALSE
shot,gun,44,M,W,OH,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,21,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,gun,29,M,H,GA,FALSE,attack,Foot,FALSE
shot,gun and car,18,M,B,NV,FALSE,attack,Car,FALSE
shot,gun,33,M,B,MO,FALSE,attack,Not fleeing,FALSE
shot,sword,28,F,W,MO,FALSE,undetermined,Not fleeing,FALSE
shot,gun,40,M,H,WA,FALSE,other,Not fleeing,FALSE
shot,unarmed,40,M,W,IL,FALSE,other,Foot,FALSE
shot,knife,37,M,B,NY,FALSE,other,Not fleeing,FALSE
shot,unarmed,47,M,H,NM,FALSE,attack,Car,FALSE
shot,gun,33,M,B,NJ,FALSE,attack,Not fleeing,FALSE
shot,gun,44,M,H,UT,FALSE,other,Not fleeing,FALSE
shot,gun,65,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,20,M,B,GA,FALSE,attack,Not fleeing,FALSE
shot,unarmed,17,M,B,PA,FALSE,undetermined,Foot,FALSE
shot,knife,55,M,W,NM,FALSE,attack,Not fleeing,FALSE
shot,unarmed,33,M,B,GA,FALSE,attack,Foot,TRUE
shot,metal pole,44,M,W,OR,FALSE,other,Not fleeing,FALSE
shot,knife,37,M,W,OH,FALSE,attack,Not fleeing,FALSE
shot,knife,32,M,B,NJ,FALSE,attack,Not fleeing,TRUE
shot,knife,31,M,W,VA,FALSE,attack,Not fleeing,FALSE
shot,knife,20,M,W,NY,TRUE,attack,Not fleeing,FALSE
shot,gun,30,M,B,MN,FALSE,attack,Foot,TRUE
shot,knife,25,M,B,LA,FALSE,attack,Not fleeing,FALSE
shot,gun,47,M,W,OR,FALSE,attack,Not fleeing,FALSE
shot,gun and knife,48,M,W,ID,FALSE,other,Not fleeing,FALSE
shot,bow and arrow,32,M,O,HI,TRUE,attack,Not fleeing,FALSE
shot,gun,29,M,W,TX,FALSE,attack,Car,FALSE
shot,gun,30,M,W,MS,FALSE,other,Car,FALSE
shot,gun,39,M,W,CO,FALSE,attack,Foot,FALSE
shot,gun,36,M,H,CO,FALSE,attack,Car,TRUE
shot,gun,36,M,W,AR,FALSE,attack,Not fleeing,FALSE
shot,gun,54,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,unknown weapon,27,M,B,CA,FALSE,undetermined,Car,FALSE
shot,gun,19,M,B,AZ,FALSE,attack,Not fleeing,FALSE
shot,knife,33,M,W,TN,FALSE,other,Foot,FALSE
shot,gun,56,M,W,MI,TRUE,attack,Car,FALSE
shot,gun,33,M,W,ID,FALSE,attack,Foot,FALSE
shot,sword,60,M,A,MO,FALSE,other,Not fleeing,FALSE
shot,knife,26,M,W,IA,FALSE,other,Not fleeing,FALSE
shot,gun,52,M,W,IL,FALSE,attack,Not fleeing,FALSE
shot,knife,40,M,B,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,33,M,B,IL,FALSE,other,Foot,TRUE
shot,knife,32,M,N,CO,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,H,CA,TRUE,attack,Not fleeing,FALSE
shot,unarmed,26,M,W,ND,FALSE,attack,Foot,TRUE
shot,knife,62,M,A,KY,FALSE,other,Not fleeing,FALSE
shot,gun,33,F,H,AZ,FALSE,attack,Other,FALSE
shot,gun,55,M,W,FL,TRUE,other,Not fleeing,FALSE
shot,toy weapon,38,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,gun,43,M,B,KS,FALSE,attack,Not fleeing,FALSE
shot,unarmed,27,M,W,OR,FALSE,attack,Foot,FALSE
shot,knife,52,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,gun,34,M,W,AZ,FALSE,other,Not fleeing,FALSE
shot,knife,40,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,53,M,H,FL,FALSE,attack,Car,FALSE
shot,gun,21,M,W,WY,TRUE,other,Car,FALSE
shot,knife,45,F,W,TX,FALSE,other,Not fleeing,FALSE
shot,toy weapon,34,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,gun,22,M,H,NV,FALSE,attack,Car,FALSE
shot,gun,25,M,H,TX,FALSE,attack,Not fleeing,TRUE
shot and Tasered,knife,16,M,W,MN,TRUE,attack,Not fleeing,TRUE
shot,gun,37,M,B,IL,FALSE,other,Foot,TRUE
shot,gun,68,M,B,SC,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,W,TX,TRUE,attack,Not fleeing,FALSE
shot,gun,23,M,H,NM,FALSE,attack,Not fleeing,FALSE
shot,unknown weapon,25,M,W,IA,FALSE,other,Car,FALSE
shot,gun,27,M,H,AZ,FALSE,attack,Car,FALSE
shot,gun,51,M,W,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,30,M,H,NM,FALSE,attack,Not fleeing,FALSE
shot,gun,33,M,W,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,19,M,H,IL,FALSE,other,Foot,FALSE
shot,gun,22,M,H,CA,FALSE,other,Other,FALSE
shot,toy weapon,37,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,19,M,W,TX,FALSE,attack,Foot,FALSE
shot,gun,33,M,O,HI,FALSE,attack,Car,FALSE
shot,gun,38,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,45,M,H,CA,FALSE,attack,Car,FALSE
shot,gun and car,39,M,W,AZ,FALSE,attack,Foot,FALSE
shot,vehicle,21,M,H,AZ,FALSE,attack,Not fleeing,FALSE
shot,knife,56,M,W,OH,FALSE,attack,Not fleeing,FALSE
shot,unarmed,27,F,H,CA,FALSE,other,Foot,TRUE
shot,toy weapon,50,M,H,CA,TRUE,other,Foot,FALSE
shot,vehicle,16,M,W,OK,FALSE,attack,Car,FALSE
shot,gun,18,M,W,CO,FALSE,attack,Not fleeing,FALSE
shot,unknown weapon,38,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,box cutter,32,M,H,CA,FALSE,attack,Foot,FALSE
shot,machete,33,M,H,NC,TRUE,other,Not fleeing,FALSE
shot,gun,71,M,W,VA,TRUE,attack,Not fleeing,FALSE
shot,knife,30,M,H,MD,TRUE,other,Not fleeing,FALSE
shot,vehicle,39,F,W,TN,FALSE,attack,Car,FALSE
shot,gun,19,M,B,FL,FALSE,other,Car,FALSE
shot,gun,44,M,W,OR,FALSE,other,Not fleeing,TRUE
shot,vehicle,54,M,W,WA,FALSE,attack,Car,FALSE
shot,gun,29,M,B,TN,TRUE,attack,Not fleeing,TRUE
shot,gun,64,M,W,TN,TRUE,attack,Not fleeing,FALSE
shot,gun,25,M,B,TN,FALSE,other,Foot,TRUE
shot,gun,18,M,H,WA,FALSE,other,Not fleeing,FALSE
shot,gun,36,M,W,IL,FALSE,other,Not fleeing,FALSE
shot,toy weapon,24,M,H,CA,FALSE,undetermined,Not fleeing,FALSE
shot,gun,30,M,W,AR,FALSE,attack,Not fleeing,FALSE
shot,gun,53,M,A,HI,TRUE,attack,Not fleeing,FALSE
shot,gun,32,M,H,CA,FALSE,attack,Not fleeing,TRUE
shot,gun,25,M,B,OH,FALSE,other,Foot,TRUE
shot,unarmed,44,M,H,PA,FALSE,undetermined,Not fleeing,FALSE
shot,undetermined,32,M,W,LA,FALSE,undetermined,Car,FALSE
shot,gun,33,M,W,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,23,M,H,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,27,M,B,MD,FALSE,other,Foot,FALSE
shot,gun,53,M,W,AZ,FALSE,other,Not fleeing,FALSE
shot,gun,35,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,41,M,B,VA,FALSE,attack,Car,FALSE
shot,toy weapon,18,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,B,AR,FALSE,attack,Not fleeing,FALSE
shot,gun,31,M,W,WA,TRUE,attack,Not fleeing,FALSE
shot,Taser,29,M,H,FL,TRUE,other,Not fleeing,TRUE
shot,gun,33,M,W,MO,TRUE,attack,Not fleeing,FALSE
shot,gun,38,M,W,FL,TRUE,other,Not fleeing,FALSE
shot,gun,43,M,N,MN,FALSE,other,Not fleeing,TRUE
shot,baseball bat,29,M,W,NM,TRUE,attack,Not fleeing,FALSE
shot,gun,68,M,W,AR,FALSE,attack,Not fleeing,FALSE
shot,knife,62,M,B,NV,TRUE,attack,Not fleeing,TRUE
shot,metal pipe,39,M,B,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,59,M,B,PA,FALSE,attack,Not fleeing,FALSE
shot,gun,24,M,W,IN,FALSE,attack,Not fleeing,TRUE
shot,gun,42,M,H,AZ,FALSE,other,Other,FALSE
shot,vehicle,26,M,W,LA,FALSE,other,Car,FALSE
shot,vehicle,24,M,W,TN,FALSE,attack,Not fleeing,FALSE
shot,chain,48,M,B,CA,FALSE,attack,Not fleeing,FALSE
shot,knife,54,M,B,NE,FALSE,attack,Not fleeing,FALSE
shot,gun,48,M,B,PA,FALSE,attack,Foot,FALSE
shot,gun,37,M,W,NC,TRUE,attack,Not fleeing,TRUE
shot,gun,40,M,B,MD,FALSE,other,Foot,FALSE
shot,gun,28,M,B,OH,FALSE,attack,Foot,FALSE
shot,knife,35,M,W,WI,TRUE,undetermined,Not fleeing,FALSE
shot,gun,21,M,H,CA,FALSE,attack,Foot,FALSE
shot,gun,40,M,B,VA,FALSE,attack,Car,FALSE
shot,gun,32,M,B,OK,FALSE,attack,Foot,FALSE
shot,gun,48,M,B,WI,TRUE,other,Not fleeing,TRUE
shot,gun,31,M,W,IA,TRUE,other,Not fleeing,FALSE
shot,gun,58,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,knife,30,M,B,AK,FALSE,attack,Not fleeing,FALSE
shot,gun,15,M,H,CA,FALSE,other,Other,TRUE
shot,knife,30,M,W,CA,FALSE,other,Not fleeing,FALSE
shot and Tasered,gun,28,M,H,AZ,FALSE,other,Foot,FALSE
shot,toy weapon,21,M,B,CA,FALSE,other,Not fleeing,FALSE
shot,gun,33,M,B,GA,FALSE,attack,Not fleeing,FALSE
shot,vehicle,36,M,B,PA,FALSE,attack,Car,FALSE
shot,gun,38,M,W,NH,FALSE,attack,Not fleeing,FALSE
shot,vehicle,34,F,H,NM,FALSE,other,Not fleeing,FALSE
shot,sharp object,23,F,W,OH,FALSE,attack,Not fleeing,FALSE
shot,crossbow,44,M,W,SC,TRUE,attack,Not fleeing,FALSE
shot,toy weapon,20,M,B,OH,FALSE,attack,Not fleeing,TRUE
shot,gun,18,M,W,VA,TRUE,other,Not fleeing,FALSE
shot,gun,29,M,W,PA,FALSE,attack,Not fleeing,FALSE
shot,gun,37,F,W,CO,FALSE,attack,Car,FALSE
shot,gun,41,F,W,SC,TRUE,attack,Not fleeing,FALSE
shot,gun and vehicle,25,M,W,AZ,FALSE,attack,Car,FALSE
shot,gun,20,M,W,AZ,FALSE,attack,Not fleeing,FALSE
shot,knife,34,M,W,CA,TRUE,other,Not fleeing,FALSE
shot,unknown weapon,37,M,H,NC,FALSE,other,Not fleeing,FALSE
shot,gun,18,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,gun,72,M,W,OH,FALSE,other,Not fleeing,FALSE
shot,vehicle,17,M,B,TX,FALSE,attack,Car,FALSE
shot,gun,45,F,W,FL,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,49,F,H,CA,TRUE,other,Not fleeing,TRUE
shot,gun,64,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,knife,36,M,W,TN,TRUE,other,Not fleeing,FALSE
shot,gun,61,M,W,CO,FALSE,attack,Not fleeing,TRUE
shot,vehicle,24,M,B,TX,FALSE,attack,Car,FALSE
shot,knife,40,M,W,WA,TRUE,other,Not fleeing,FALSE
shot,gun,21,M,B,GA,FALSE,attack,Foot,FALSE
shot,knife,27,M,W,CO,FALSE,attack,Not fleeing,FALSE
shot,unarmed,23,M,B,FL,FALSE,undetermined,Not fleeing,FALSE
shot,undetermined,33,M,W,AL,FALSE,undetermined,Car,FALSE
shot,gun,45,M,W,NC,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,19,M,B,CA,FALSE,attack,Foot,FALSE
shot,gun,63,M,W,AL,FALSE,attack,Not fleeing,FALSE
shot and Tasered,gun and knife,39,F,B,TX,FALSE,other,Not fleeing,FALSE
shot,gun,32,M,H,NY,FALSE,attack,Not fleeing,TRUE
shot,gun,38,M,B,IN,FALSE,attack,Not fleeing,FALSE
shot,gun,46,M,B,MI,FALSE,attack,Not fleeing,TRUE
shot,gun,31,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,40,M,W,AZ,TRUE,attack,Not fleeing,FALSE
shot,gun,31,M,W,IA,FALSE,attack,Not fleeing,TRUE
shot,knife,50,M,W,AR,FALSE,attack,Not fleeing,TRUE
shot,gun,29,M,H,PA,FALSE,attack,Not fleeing,FALSE
shot,unknown weapon,25,M,W,WI,FALSE,other,Not fleeing,FALSE
shot,gun,31,M,B,LA,FALSE,attack,Not fleeing,FALSE
shot,gun,23,M,H,MD,FALSE,other,Foot,FALSE
shot,knife,54,F,W,NY,TRUE,attack,Not fleeing,TRUE
shot,vehicle,44,M,W,KY,FALSE,attack,Car,FALSE
shot,gun,43,M,W,VA,FALSE,attack,Foot,FALSE
shot,knife,37,M,W,WA,TRUE,attack,Not fleeing,FALSE
shot,gun,55,M,W,HI,FALSE,attack,Not fleeing,FALSE
shot,gun,40,M,H,FL,FALSE,attack,Car,FALSE
shot,gun,26,M,W,NV,FALSE,attack,Foot,TRUE
shot,gun,29,M,B,MD,FALSE,attack,Not fleeing,TRUE
shot,box cutter,29,M,W,KY,FALSE,attack,Not fleeing,FALSE
shot,gun,42,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,20,M,W,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,B,FL,FALSE,other,Not fleeing,FALSE
shot,knife,41,M,H,NY,FALSE,other,Not fleeing,FALSE
shot,vehicle,29,M,B,NJ,FALSE,attack,Car,FALSE
shot,gun and knife,19,M,W,OK,FALSE,attack,Car,FALSE
shot,gun,32,M,H,NM,FALSE,other,Foot,FALSE
shot,vehicle,23,M,W,LA,FALSE,other,Not fleeing,TRUE
shot,gun,41,M,B,FL,FALSE,other,Not fleeing,FALSE
shot and Tasered,knife,37,M,H,HI,FALSE,other,Not fleeing,FALSE
shot,gun,24,M,W,SC,FALSE,attack,Not fleeing,FALSE
shot,undetermined,54,M,W,OK,FALSE,undetermined,Car,FALSE
shot,gun,40,M,W,NH,FALSE,undetermined,Not fleeing,FALSE
shot,ax,40,M,W,TN,TRUE,other,Not fleeing,FALSE
shot,knife,23,M,W,MN,FALSE,attack,Foot,TRUE
shot,unarmed,33,M,W,FL,TRUE,other,Not fleeing,FALSE
shot,gun,26,M,W,GA,TRUE,attack,Not fleeing,FALSE
shot,vehicle,36,F,B,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,38,M,B,TN,TRUE,attack,Not fleeing,FALSE
shot,gun,31,M,B,TN,FALSE,attack,Not fleeing,FALSE
shot,gun,48,M,W,OR,FALSE,attack,Foot,FALSE
shot,toy weapon,36,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,gun,39,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,knife,22,M,H,NM,FALSE,other,Foot,FALSE
shot,vehicle,24,M,W,OK,FALSE,attack,Car,FALSE
shot,vehicle,36,M,W,TN,FALSE,attack,Car,FALSE
shot,knife,30,M,W,OR,FALSE,other,Not fleeing,FALSE
shot,gun,76,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,39,M,B,NY,FALSE,attack,Car,FALSE
shot,gun,49,F,W,IN,FALSE,attack,Not fleeing,FALSE
shot,gun,21,M,W,NV,TRUE,attack,Foot,TRUE
shot,gun,31,M,B,WI,FALSE,attack,Not fleeing,TRUE
shot,knife,27,M,B,AR,FALSE,other,Not fleeing,FALSE
shot,vehicle,26,F,O,HI,FALSE,attack,Not fleeing,FALSE
shot,gun,84,M,W,AZ,TRUE,attack,Not fleeing,FALSE
shot and Tasered,knife,17,M,W,UT,FALSE,other,Not fleeing,FALSE
shot,knife,17,M,H,CA,TRUE,attack,Not fleeing,FALSE
shot,gun,22,M,B,OH,FALSE,attack,Not fleeing,FALSE
shot,gun,41,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,29,M,W,WA,FALSE,attack,Foot,FALSE
shot,gun,19,M,B,TN,FALSE,attack,Foot,FALSE
shot,unarmed,18,M,B,TX,FALSE,other,Not fleeing,FALSE
shot,gun,18,M,W,CO,FALSE,attack,Other,FALSE
shot,gun,23,M,W,UT,FALSE,other,Car,FALSE
shot,vehicle,38,M,W,WI,FALSE,attack,Car,FALSE
shot,unarmed,19,M,B,NJ,FALSE,other,Not fleeing,FALSE
shot,toy weapon,63,M,B,GA,TRUE,attack,Not fleeing,FALSE
shot,vehicle,21,M,B,FL,FALSE,attack,Car,FALSE
shot,gun,35,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,50,M,W,WA,FALSE,other,Not fleeing,FALSE
shot,gun,34,F,W,SC,FALSE,attack,Not fleeing,TRUE
shot,knife,26,M,W,UT,TRUE,attack,Not fleeing,FALSE
shot,unknown weapon,61,M,W,TN,FALSE,attack,Not fleeing,FALSE
shot,gun,37,M,N,OK,FALSE,attack,Not fleeing,FALSE
shot,undetermined,27,M,W,IA,FALSE,undetermined,Car,FALSE
shot,unarmed,24,M,W,WA,FALSE,attack,Car,FALSE
shot,gun,37,M,H,CA,FALSE,attack,Car,TRUE
shot,vehicle and gun,28,M,B,MO,FALSE,attack,Not fleeing,FALSE
shot,unknown weapon,44,M,A,NV,TRUE,other,Not fleeing,TRUE
shot,gun,30,M,B,TX,TRUE,attack,Not fleeing,FALSE
shot,Taser,30,M,B,CA,FALSE,other,Not fleeing,TRUE
shot,vehicle,28,M,B,MD,FALSE,attack,Car,FALSE
shot,toy weapon,42,F,W,GA,TRUE,attack,Not fleeing,FALSE
shot,gun,32,M,W,FL,FALSE,attack,Not fleeing,TRUE
shot,gun,24,M,B,FL,FALSE,other,Foot,FALSE
shot,toy weapon,17,M,H,TX,FALSE,attack,Car,TRUE
shot,vehicle,26,M,H,NV,FALSE,attack,Car,FALSE
shot,unarmed,35,M,B,ID,FALSE,attack,Foot,FALSE
shot,knife,25,M,W,WV,FALSE,attack,Not fleeing,FALSE
shot,vehicle,33,M,B,CA,TRUE,other,Not fleeing,TRUE
shot,gun,29,M,B,MI,FALSE,attack,Foot,FALSE
shot,gun,18,M,H,NM,FALSE,other,Not fleeing,FALSE
shot,vehicle,19,M,W,CO,FALSE,attack,Car,FALSE
